Architecture
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	10761	ENGL	0700	05C	WIT	4.000	ENGLISH SECOND LANG I (COMP)	T	01:30 pm-03:20 pm	19	17	2	Patricia Catherine Simpkins (P)	08/31-12/09	WENTW 209	 
NR	10764	ENGL	0700	06C	WIT	0.000	ENGLISH SECOND LANG I (COMP)	R	02:00 pm-03:15 pm	19	17	2	Patricia Catherine Simpkins (P)	08/31-12/09	WENTW 209	 
NR	11530	ENGL	0700	07D	WIT	4.000	ENGLISH SECOND LANG I (COMP)	W	08:00 am-09:50 am	19	15	4	Faith C Litchock-Morellato (P)	08/31-12/09	WATSN 006	 
NR	11531	ENGL	0700	08D	WIT	0.000	ENGLISH SECOND LANG I (COMP)	F	08:00 am-09:15 am	19	15	4	Faith C Litchock-Morellato (P)	08/31-12/09	ANXCN 103	 
NR	10814	ENGL	0850	01	WIT	1.000	ESL LEARNING CIRCLE	 	TBA	5	1	4	Faith C Litchock-Morellato (P)	08/31-12/09	TBA	 
NR	10815	ENGL	0900	01A	WIT	4.000	ENGLISH LANGUAGE SKILLS	TR	08:00 am-09:15 am	22	19	3	Joni Schockett (P)	08/31-12/09	BEATT 401	 
NR	10816	ENGL	0900	02A	WIT	0.000	ENGLISH LANGUAGE SKILLS-LAB	 	TBA	22	19	3	Joni Schockett (P)	08/31-12/09	TBA	 
NR	10817	ENGL	0900	03B	WIT	4.000	ENGLISH LANGUAGE SKILLS	W	09:30 am-10:45 am	22	21	1	Joni Schockett (P)	08/31-12/09	BEATT 302	 
 	 	 	 	 	 	 	 	F	09:30 am-10:45 am	 	 	 	Joni Schockett (P)	08/31-12/09	WENTW 210	 
NR	10818	ENGL	0900	04B	WIT	0.000	ENGLISH LANGUAGE SKILLS-LAB	 	TBA	22	21	1	Joni Schockett (P)	08/31-12/09	TBA	 
C	10819	ENGL	0900	05C	WIT	4.000	ENGLISH LANGUAGE SKILLS	TR	12:30 pm-01:45 pm	22	22	0	Joni Schockett (P)	08/31-12/09	BEATT 419	 
C	10820	ENGL	0900	06C	WIT	0.000	ENGLISH LANGUAGE SKILLS-LAB	 	TBA	22	22	0	Joni Schockett (P)	08/31-12/09	TBA	 
C	10821	ENGL	0900	07D	WIT	4.000	ENGLISH LANGUAGE SKILLS	WF	08:00 am-09:15 am	22	22	0	Joni Schockett (P)	08/31-12/09	BEATT 419	 
C	10822	ENGL	0900	08D	WIT	0.000	ENGLISH LANGUAGE SKILLS-LAB	 	TBA	22	22	0	Joni Schockett (P)	08/31-12/09	TBA	 
NR	11277	ENGL	1050	61	WIT	3.000	ENGLISH COMPOSITION	 	TBA	20	4	16	Alexander Salachi (P)	08/31-10/17	TBA	 
NR	11317	ENGL	1050	71	WIT	3.000	ENGLISH COMPOSITION	R	05:30 pm-08:30 pm	25	24	1	Timothy H. Dalton (P)	08/31-10/17	WENTW 212	 
NR	10823	ENGL	1100	01	WIT	4.000	ENGLISH I	MW	08:00 am-09:50 am	27	23	4	David Ober (P)	08/31-12/09	WENTW 312	 
NR	10824	ENGL	1100	02	WIT	4.000	ENGLISH I	MW	08:00 am-09:50 am	27	26	1	Jacob H Burke (P)	08/31-12/09	ANXCN 305	 
NR	10825	ENGL	1100	03	WIT	4.000	ENGLISH I	TR	08:00 am-09:50 am	27	24	3	Donnamarie Pignone (P)	08/31-12/09	WENTW 212	 
NR	10826	ENGL	1100	04	WIT	4.000	ENGLISH I	TR	08:00 am-09:50 am	27	24	3	Kristen A Bennett (P)	08/31-12/09	WENTW 312	 
NR	10827	ENGL	1100	05	WIT	4.000	ENGLISH I	TR	08:00 am-09:50 am	27	23	4	Beth Anne Cooke-Cornell (P)	08/31-12/09	WENTW 314	 
NR	10828	ENGL	1100	06	WIT	4.000	ENGLISH I	WF	08:00 am-09:50 am	27	26	1	George H. Bailey (P)	08/31-12/09	ANXCN 203	 
NR	10829	ENGL	1100	07	WIT	4.000	ENGLISH I	WF	08:00 am-09:50 am	27	26	1	Timothy M. Quigley (P)	08/31-12/09	WENTW 212	 
NR	10830	ENGL	1100	08	WIT	4.000	ENGLISH I	MW	10:00 am-11:50 am	27	26	1	David Ober (P)	08/31-12/09	RBSTN 105	 
NR	10831	ENGL	1100	09	WIT	4.000	ENGLISH I	MW	10:00 am-11:50 am	27	26	1	Carra Glatt (P)	08/31-12/09	BEATT 401	 
NR	10832	ENGL	1100	10	WIT	4.000	ENGLISH I	TR	10:00 am-11:50 am	27	26	1	Danica A Buckley (P)	08/31-12/09	WATSN 001	 
NR	10833	ENGL	1100	11	WIT	4.000	ENGLISH I	TR	10:00 am-11:50 am	27	25	2	Kristen Nielsen (P)	08/31-12/09	DOBBS 308	 
NR	10834	ENGL	1100	12	WIT	4.000	ENGLISH I	TR	10:00 am-11:50 am	24	21	3	Kristen A Bennett (P)	08/31-12/09	WENTW 314	 
NR	10835	ENGL	1100	13	WIT	4.000	ENGLISH I	WF	10:00 am-11:50 am	27	26	1	Timothy M. Quigley (P)	08/31-12/09	ANXCN 210	 
 	10836	ENGL	1100	14	WIT	4.000	ENGLISH I	WF	10:00 am-11:50 am	27	26	1	George H. Bailey (P)	08/31-12/09	WENTW 212	 
NR	10837	ENGL	1100	15	WIT	4.000	ENGLISH I	TR	10:00 am-11:50 am	26	22	4	Robert Steven Leblanc (P)	08/31-12/09	WENTW 212	 
NR	10838	ENGL	1100	16	WIT	4.000	ENGLISH I	TR	01:30 pm-03:20 pm	27	25	2	Danica A Buckley (P)	08/31-12/09	ANXCN 209	 
C	10839	ENGL	1100	17	WIT	4.000	ENGLISH I	MW	01:00 pm-02:50 pm	22	22	0	Carra Glatt (P)	08/31-12/09	WENTW 307	 
NR	10840	ENGL	1100	18	WIT	4.000	ENGLISH I	WF	10:00 am-11:50 am	27	23	4	Keith R Jones (P)	08/31-12/09	DOBBS 308	 
NR	10841	ENGL	1100	19	WIT	4.000	ENGLISH I	WF	01:00 pm-02:50 pm	27	26	1	Lauren Vedal (P)	08/31-12/09	ANXCN 203	 
NR	10842	ENGL	1100	20	WIT	4.000	ENGLISH I	WF	01:00 pm-02:50 pm	27	25	2	Keith R Jones (P)	08/31-12/09	BEATT 419	 
NR	10844	ENGL	1100	23	WIT	4.000	ENGLISH I	TR	10:00 am-11:50 am	27	21	6	Donnamarie Pignone (P)	08/31-12/09	WENTW 312	 
C	10845	ENGL	1100	24	WIT	4.000	ENGLISH I	MW	03:00 pm-04:50 pm	20	20	0	Mikal J Gaines (P)	08/31-12/09	BEATT 420	 
NR	10846	ENGL	1100	25	WIT	4.000	ENGLISH I	MW	03:00 pm-04:50 pm	20	16	4	John Frank Fantin (P)	08/31-12/09	BEATT 426	 
C	10848	ENGL	1100	27	WIT	4.000	ENGLISH I	TR	01:30 pm-03:20 pm	24	24	0	Edward S. Rooney (P)	08/31-12/09	ANXCN 306	 
C	10849	ENGL	1100	28	WIT	4.000	ENGLISH I	MW	01:00 pm-02:50 pm	22	22	0	Mikal J Gaines (P)	08/31-12/09	WENTW 207	 
NR	10850	ENGL	1100	29	WIT	4.000	ENGLISH I	MW	03:00 pm-04:50 pm	20	18	2	Daniel Scott Burt (P)	08/31-12/09	BEATT 419	 
NR	10852	ENGL	1100	31	WIT	4.000	ENGLISH I	MW	05:00 pm-06:50 pm	22	14	8	Daniel Scott Burt (P)	08/31-12/09	WENTW 310	 
NR	11101	ENGL	1100	35	WIT	4.000	ENGLISH I	TR	08:00 am-09:50 am	27	24	3	Robert Steven Leblanc (P)	08/31-12/09	BEATT 419	 
NR	11102	ENGL	1100	36	WIT	4.000	ENGLISH I	TR	01:30 pm-03:20 pm	27	26	1	Kristen Nielsen (P)	08/31-12/09	WENTW 207	 
NR	11104	ENGL	1100	38	WIT	4.000	ENGLISH I	MW	01:00 pm-02:50 pm	22	17	5	John Frank Fantin (P)	08/31-12/09	BEATT 421	 
NR	11105	ENGL	1100	39	WIT	4.000	ENGLISH I	WF	03:00 pm-04:50 pm	23	19	4	Lauren Vedal (P)	08/31-12/09	WILLS 102	 
C	10856	ENGL	1110	01	WIT	4.000	ENGLISH HONORS I	W	10:00 am-11:50 am	12	15	-3	Mark John Isola (P)	08/31-12/09	BEATT 301	 
 	 	 	 	 	 	 	 	F	10:00 am-11:50 am	 	 	 	Mark John Isola (P)	08/31-12/09	WENTW 305	 
NR	10858	ENGL	1110	03	WIT	4.000	ENGLISH HONORS I	TR	10:00 am-11:50 am	13	11	2	Lois Ascher (P)	08/31-12/09	BEATT 103	 
C	10859	ENGL	1110	04	WIT	4.000	ENGLISH HONORS I	WF	12:00 pm-01:50 pm	12	12	0	Mark John Isola (P)	08/31-12/09	WENTW 209	 
NR	11283	ENGL	2050	62	WIT	3.000	LITERATURE AND COMPOSITION	 	TBA	20	7	13	Sandra H Mohr (P)	10/26-12/12	TBA	 
NR	11318	ENGL	2050	72	WIT	3.000	LITERATURE AND COMPOSITION	R	05:30 pm-08:30 pm	25	24	1	Timothy H. Dalton (P)	10/26-12/12	WENTW 212	 
NR	10860	ENGL	2200	01	WIT	4.000	ENGLISH II	TR	08:00 am-09:50 am	26	24	2	Luigi Alberto Juarez (P)	08/31-12/09	BEATT 426	 
NR	10861	ENGL	2200	02	WIT	4.000	ENGLISH II	MW	03:00 pm-04:50 pm	27	25	2	Kristen Nielsen (P)	08/31-12/09	BEATT 303	 
NR	10862	ENGL	2200	03	WIT	4.000	ENGLISH II	TR	01:30 pm-03:20 pm	26	23	3	David Schuldt (P)	08/31-12/09	ANXCN 305	 
C	10863	ENGL	2200	04	WIT	4.000	ENGLISH II	T	10:00 am-11:50 am	26	26	0	Luigi Alberto Juarez (P)	08/31-12/09	525HA 115	 
 	 	 	 	 	 	 	 	R	10:00 am-11:50 am	 	 	 	Luigi Alberto Juarez (P)	08/31-12/09	WENTW 207	 
NR	10864	ENGL	2200	05	WIT	4.000	ENGLISH II	WF	10:00 am-11:50 am	27	25	2	Cynthia S. Williams (P)	08/31-12/09	WATSN 001	 
NR	10865	ENGL	2200	06	WIT	4.000	ENGLISH II	WF	08:00 am-09:50 am	27	23	4	Cynthia S. Williams (P)	08/31-12/09	BEATT 426	 
Facilities Management
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	10699	FMGT	2000	01	WIT	4.000	INTRO TO FACILITY MANAGEMENT	MW	10:00 am-11:50 am	28	16	12	Richard Christiano (P)	08/31-12/09	WENTW 210	 
C	11127	FMGT	2400	01	WIT	4.000	FM PROPERTY MANAGEMENT	TR	10:00 am-11:50 am	25	29	-4	Nathalie BellemareXXXXXXX (P), Leonard F. Delosh	08/31-12/09	WENTW 210	 
NR	10700	FMGT	2990	01	WIT	1.000	INDEPENDENT STUDY FM	 	TBA	1	0	1	TBA	08/31-12/09	TBA	 
NR	10701	FMGT	3000	01	WIT	4.000	FACILITY SPACE UTILIZ & MGMT	MW	01:00 pm-02:50 pm	32	15	17	Margot Chamberlin (P)	08/31-12/09	ANXCN 306	 
NR	11128	FMGT	3200	01	WIT	4.000	PROJECT MGMT FOR FACILITY MGRS	MW	08:00 am-09:50 am	25	17	8	Richard Christiano (P)	08/31-12/09	WATSN 002	 
NR	10702	FMGT	3300	01	WIT	4.000	BUILDING OPERATIONS	TR	01:00 pm-02:50 pm	30	17	13	Richard Christiano (P)	08/31-12/09	WENTW 210	 
NR	11261	FMGT	7300	61	WIT	3.000	FACILITY OPERATIONS	 	TBA	20	13	7	Katherine Mcclellan (P)	08/31-10/17	TBA	 
NR	11302	FMGT	7300	91	WIT	3.000	FACILITY OPERATIONS	T	06:00 pm-09:00 pm	20	7	13	Dean A. Larson (P)	08/31-12/16	DOBBS 203	 
Facility Management Cert
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	11350	TFMC	0210	01	WIT	2.100	PRINCIPLES FACILITIES MGMT	T	06:00 pm-09:00 pm	20	16	4	Guy Compagnone (P)	08/31-10/17	DOBBS 310	 
NR	11351	TFMC	0220	01	WIT	2.100	REAL ESTATE&PROPERTY DEVELOPME	T	06:00 pm-09:00 pm	20	14	6	James L. Manganello (P)	10/26-12/12	DOBBS 310	 
NR	11352	TFMC	0230	01	WIT	2.100	FINANCE FOR FACILITY MANAGER	W	06:00 pm-09:00 pm	20	10	10	Cory M Pouliot (P)	08/31-10/17	DOBBS 306	 
NR	11353	TFMC	0240	01	WIT	2.100	PROJECT MANAGEMENT	W	06:00 pm-09:00 pm	20	4	16	Victor Raymond (P)	10/26-12/12	DOBBS 306	 
First Year Seminar
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	11456	FYS	1000	01	WIT	0.000	FIRST YEAR SEMINAR	W	09:00 am-09:50 am	23	22	1	Danielle Ferrara (P)	08/31-12/09	ANXCN 306	 
C	11457	FYS	1000	02	WIT	0.000	FIRST YEAR SEMINAR	W	09:00 am-09:50 am	23	23	0	Alan Whittemore (P)	08/31-12/09	DOBBS 203	 
NR	11458	FYS	1000	03	WIT	0.000	FIRST YEAR SEMINAR	W	09:00 am-09:50 am	23	22	1	Katherine Bahrawy (P)	08/31-12/09	DOBBS 302	 
C	11459	FYS	1000	04	WIT	0.000	FIRST YEAR SEMINAR	W	09:00 am-09:50 am	23	23	0	Anthony Andreucci (P)	08/31-12/09	WENTW 314	 
C	11460	FYS	1000	05	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	23	0	Sarah Biggers (P)	08/31-12/09	ANXCN 103	 
C	11461	FYS	1000	06	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	23	0	Amber Connors (P)	08/31-12/09	ANXCN 201	 
C	11462	FYS	1000	07	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	23	0	Judith M Moss (P)	08/31-12/09	WENTW 210	 
C	11463	FYS	1000	08	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	24	-1	Emily Kamm Smedick (P)	08/31-12/09	WENTW 307	 
NR	11464	FYS	1000	09	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	22	1	Carissa Durfee (P)	08/31-12/09	KNGMN 201	 
NR	11465	FYS	1000	10	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	22	1	Amy Dufour (P)	08/31-12/09	BEATT 301	 
C	11466	FYS	1000	11	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	23	0	Peter H Fowler (P)	08/31-12/09	BEATT 302	 
NR	11467	FYS	1000	12	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	20	3	Brandon P Martinez (P)	08/31-12/09	BEATT 401	 
NR	11468	FYS	1000	13	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	22	1	Brittni Ann Bragg (P)	08/31-12/09	BEATT 419	 
C	11469	FYS	1000	14	WIT	0.000	FIRST YEAR SEMINAR	T	03:00 pm-03:50 pm	23	23	0	Christopher J Scanlon (P)	08/31-12/09	WENTW 205	 
C	11470	FYS	1000	15	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	23	0	Ronald V Frattura (P)	08/31-12/09	ANXCN 014	 
C	11471	FYS	1000	16	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	23	0	Christine Bettendorf (P)	08/31-12/09	WENTW 207	 
 	11472	FYS	1000	17	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	23	0	Linda Bernazzani (P)	08/31-12/09	ANXCN 103	 
NR	11473	FYS	1000	18	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	22	1	Janel M. Juba (P)	08/31-12/09	ANXCN 201	 
NR	11474	FYS	1000	19	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	22	1	Jennifer Cheng (P)	08/31-12/09	BEATT 421	 
NR	11475	FYS	1000	20	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	22	1	Kelly Jean DeSisto (P)	08/31-12/09	ANXCN 203	 
C	11476	FYS	1000	21	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	23	0	Jenna Marie Klaes (P)	08/31-12/09	ANXCN 207	 
C	11477	FYS	1000	22	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	23	0	Courtney T Wright (P)	08/31-12/09	ANXCN 209	 
NR	11478	FYS	1000	23	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	22	1	Pia M Romano (P)	08/31-12/09	ANXCN 210	 
NR	11479	FYS	1000	24	WIT	0.000	FIRST YEAR SEMINAR	T	04:00 pm-04:50 pm	23	21	2	Marcia Sailor (P)	08/31-12/09	ANXSO 013	 
C	11480	FYS	1000	25	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	23	0	Annamaria Wenner (P)	08/31-12/09	ANXCN 103	 
C	11481	FYS	1000	26	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	23	0	Adam Shire (P)	08/31-12/09	ANXSO 013	 
NR	11482	FYS	1000	27	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	22	1	Peter H Fowler (P)	08/31-12/09	BEATT 301	 
NR	11483	FYS	1000	28	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	22	1	Jennifer Kosses (P)	08/31-12/09	BEATT 302	 
C	11484	FYS	1000	29	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	23	0	Kevin P Long (P)	08/31-12/09	BEATT 303	 
NR	11485	FYS	1000	30	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	22	1	Loren F Glaser (P)	08/31-12/09	BEATT 401	 
NR	11486	FYS	1000	31	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	16	7	Mario Fernandez (P)	08/31-12/09	BEATT 419	 
NR	11487	FYS	1000	32	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	16	7	Matthew Jason Heiser (P)	08/31-12/09	WENTW 010	 
NR	11488	FYS	1000	33	WIT	0.000	FIRST YEAR SEMINAR - TRANSFER	R	03:00 pm-03:50 pm	23	8	15	Robbin L Beauchamp (P)	08/31-12/09	WILLS 102	 
NR	11489	FYS	1000	34	WIT	0.000	FIRST YEAR SEMINAR	R	03:00 pm-03:50 pm	23	18	5	Bridget McNamee (P)	08/31-12/09	WILLS 105	 
C	11490	FYS	1000	35	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	23	0	Michael Thomas Williams (P)	08/31-12/09	ANXCN 102	 
NR	11491	FYS	1000	36	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	22	1	Phillip Bernard (P)	08/31-12/09	ANXCN 103	 
NR	11492	FYS	1000	37	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	21	2	Nicole Jensen (P)	08/31-12/09	ANXCN 201	 
NR	11493	FYS	1000	38	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	21	2	Ryan Daniel DePesa (P)	08/31-12/09	ANXCN 202	 
C	11494	FYS	1000	39	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	23	0	Sarah Harmon (P)	08/31-12/09	ANXCN 203	 
NR	11495	FYS	1000	40	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	22	1	Christopher David McIntyre (P)	08/31-12/09	WENTW 207	 
NR	11496	FYS	1000	41	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	20	3	Tristan Lee Cary (P)	08/31-12/09	WENTW 206	 
NR	11497	FYS	1000	42	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	18	5	Melanie Elizabeth Hentz (P)	08/31-12/09	ANXCN 210	 
NR	11498	FYS	1000	43	WIT	0.000	FIRST YEAR SEMINAR - TRANSFER	R	04:00 pm-04:50 pm	23	17	6	Nicholas D. Washburn (P)	08/31-12/09	ANXSO 013	 
C	11499	FYS	1000	44	WIT	0.000	FIRST YEAR SEMINAR	R	04:00 pm-04:50 pm	23	23	0	Gregory Mantolesky (P)	08/31-12/09	BEATT 303	 
C	11534	FYS	1000	45	WIT	0.000	FIRST YEAR SEMINAR	T	01:00 pm-01:50 pm	23	25	-2	Emily Kamm Smedick (P)	08/31-12/09	DOBBS 306	 
C	11535	FYS	1000	46	WIT	0.000	FIRST YEAR SEMINAR	R	12:00 pm-12:50 pm	23	24	-1	Alex Schmidt (P)	08/31-12/09	ANXSO 013	 
History
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	11288	HIST	1101	62	WIT	3.000	U.S. HISTORY TO 1877	 	TBA	20	12	8	Jarred L Haas (P)	10/26-12/12	TBA	 
NR	10869	HIST	3800	01	WIT	4.000	ANCIENT WORLD CIVILIZATIONS	WF	01:00 pm-02:50 pm	25	24	1	Jody Michael Gordon (P)	08/31-12/09	BEATT 418	HSS Elective: Humanities and Minor Crs: Media Culture Comm
C	10870	HIST	3800	02	WIT	4.000	ANCIENT WORLD CIVILIZATIONS	WF	10:00 am-11:50 am	25	25	0	Jody Michael Gordon (P)	08/31-12/09	BEATT 420	HSS Elective: Humanities and Minor Crs: Media Culture Comm
C	10866	HIST	4143	01	WIT	4.000	COMPARATIVE GLOBAL CULTURES	T	01:30 pm-03:20 pm	26	26	0	George Katsiaficas (P)	08/31-12/09	BEATT 303	HSS Elective: Humanities and Hybrid
C	10867	HIST	4143	02	WIT	4.000	COMPARATIVE GLOBAL CULTURES	M	03:00 pm-04:50 pm	25	25	0	George Katsiaficas (P)	08/31-12/09	WATSN 006	HSS Elective: Humanities and Hybrid
NR	11454	HIST	4171	61	WIT	3.000	TECHNOLOGY & SOCIETY	 	TBA	20	18	2	Jonathan David Small (P)	08/31-10/17	TBA	 
NR	10640	HIST	4175	01	WIT	4.000	MODERN AMERICAN HISTORY	WF	01:00 pm-02:50 pm	25	24	1	Allison K. Lange (P)	08/31-12/09	BEATT 420	HSS Elective: Humanities
C	10641	HIST	4175	02	WIT	4.000	MODERN AMERICAN HISTORY	WF	08:00 am-09:50 am	26	26	0	Allison K. Lange (P)	08/31-12/09	BEATT 418	HSS Elective: Humanities
C	10643	HIST	4175	03	WIT	4.000	MODERN AMERICAN HISTORY	TR	08:00 am-09:50 am	26	26	0	Allison K. Lange (P)	08/31-12/09	BEATT 421	HSS Elective: Humanities
C	10644	HIST	4175	04	WIT	4.000	MODERN AMERICAN HISTORY	MW	10:00 am-11:50 am	26	26	0	David Speicher (P)	08/31-12/09	BEATT 421	HSS Elective: Humanities
C	10871	HIST	4271	01	WIT	4.000	HISTORY OF WORLD WAR II	TR	08:00 am-09:50 am	26	26	0	David Speicher (P)	08/31-12/09	BEATT 420	HSS Elective: Humanities
NR	10872	HIST	4271	02	WIT	4.000	HISTORY OF WORLD WAR II	MW	08:00 am-09:50 am	26	25	1	David Speicher (P)	08/31-12/09	BEATT 420	HSS Elective: Humanities
NR	11333	HIST	4271	72	WIT	4.000	HISTORY OF WORLD WAR II	R	05:30 pm-09:30 pm	25	7	18	Joan E Giblin (P)	10/26-12/12	DOBBS 302	 
Humanities
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
C	10662	HUMN	3800	01	WIT	4.000	THE CULTURE OF MAD MEN	MW	03:00 pm-04:50 pm	25	25	0	Faith C Litchock-Morellato (P)	08/31-12/09	DOBBS 306	HSS Elective: Humanities and Hybrid
NR	11119	HUMN	3800	02	WIT	4.000	STUDY ABROAD ONLY - BERLIN	 	TBA	30	20	10	Rolf Backmann (P)	08/31-12/09	TBA	 
C	11106	HUMN	4051	01	WIT	4.000	MEDIA CULTURE & COMMUNICATIONS	T	08:00 am-09:50 am	26	26	0	Lisa D. Falvey (P)	08/31-12/09	WENTW 207	HSS Elective: Humanities and Hybrid and Minor Crs: Media Culture Comm
NR	11539	HUMN	4051	02	WIT	4.000	MEDIA CULTURE & COMMUNICATIONS	MW	03:00 pm-04:50 pm	26	21	5	John Witter Donovan (P)	08/31-12/09	ANXSO 013	HSS Elective: Humanities and Minor Crs: Media Culture Comm
NR	10671	HUMN	4053	01	WIT	4.000	MCCS STUDIO	TR	10:00 am-11:50 am	26	25	1	Jody Michael Gordon (P), Christopher Gleason	08/31-12/09	WENTW 205	HSS Elective: Humanities and Minor Crs: Media Culture Comm
C	10667	HUMN	4215	01	WIT	4.000	HUMANITIES AND THE ARTS	M	10:00 am-11:50 am	26	26	0	George Katsiaficas (P)	08/31-12/09	WATSN 004	HSS Elective: Humanities
C	10680	HUMN	4221	01	WIT	4.000	AMERICAN CINEMA AMER CULTURE	MW	08:00 am-09:50 am	26	26	0	Christopher Gleason (P)	08/31-12/09	ANXCN 102	HSS Elective: Humanities and Minor Crs: Media Culture Comm
NR	10681	HUMN	4243	01	WIT	4.000	CONTEMPORARY ART & THEORY	TR	01:30 pm-03:20 pm	25	24	1	Elaine Slater (P)	08/31-12/09	ANXCN 203	HSS Elective: Humanities and Minor Crs: Media Culture Comm
NR	10682	HUMN	4263	01	WIT	4.000	ART & SOCIETY IN INDUSTRL AGE	TR	10:00 am-11:50 am	26	25	1	Elaine Slater (P)	08/31-12/09	WENTW 310	HSS Elective: Humanities
C	10683	HUMN	4263	02	WIT	4.000	ART & SOCIETY IN INDUSTRL AGE	MW	01:00 pm-02:50 pm	25	25	0	Elaine Slater (P)	08/31-12/09	ANXCN 202	HSS Elective: Humanities
NR	11224	HUMN	4275	01	WIT	4.000	MYTH AMERICA: COLONY CULTR WAR	TR	01:00 pm-02:50 pm	25	22	3	Ronald Bernier (P)	08/31-12/09	WENTW 307	HSS Elective: Humanities
NR	10655	HUMN	4345	01	WIT	4.000	HISTORY OF AMERICAN FOLK MUSIC	TR	01:30 pm-03:20 pm	25	24	1	Christopher Gleason (P)	08/31-12/09	ANXCN 202	HSS Elective: Humanities and Minor Crs: Media Culture Comm
C	10658	HUMN	4355	01	WIT	4.000	BOSTON VOYAGES BY BOOK & FOOT	WF	10:00 am-11:50 am	26	26	0	Lois Ascher (P)	08/31-12/09	ANXCN 103	HSS Elective: Humanities and Minor Crs: Media Culture Comm
NR	10660	HUMN	4355	02	WIT	4.000	BOSTON VOYAGES BY BOOK & FOOT	WF	01:00 pm-02:50 pm	25	24	1	Lois Ascher (P)	08/31-12/09	ANXCN 201	HSS Elective: Humanities and Minor Crs: Media Culture Comm
NR	10665	HUMN	4501	01	WIT	4.000	9/11 IN LITERATURE AND FILM	MW	03:00 pm-04:50 pm	25	23	2	Edward S. Rooney (P)	08/31-12/09	ANXCN 202	HSS Elective: Humanities and Minor Crs: Media Culture Comm
Industrial Design
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	Instructor	Date (MM/DD)	Location	Attribute
C	10566	INDS	1000	01	WIT	4.000	INDUSTRIAL DESIGN STUDIO 1	TR	08:00 am-08:50 am	16	17	-1	Jeffrey A Michael (P)	08/31-12/09	ANXCN 307	 
